date_posted,latitude,longitude
2017-02-13,44.9772995,-93.2654691
2017-02-07,44.9772995,-93.2654691
2017-02-09,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-09,44.9772995,-93.2654691
2017-01-20,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-01-20,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-01-29,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-07,44.9772995,-93.2654691
2017-02-09,44.9772995,-93.2654691
2017-01-26,44.9772995,-93.2654691
2017-02-07,44.9772995,-93.2654691
2017-02-09,44.9772995,-93.2654691
2017-02-08,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-01-23,44.9772995,-93.2654691
2017-02-06,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-06,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-01-17,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-01-16,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-01,44.9772995,-93.2654691
2017-02-07,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-09,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-01-24,44.9772995,-93.2654691
2017-02-09,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-02,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-07,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-09,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-02-07,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-12,44.9772995,-93.2654691
2017-02-12,44.9772995,-93.2654691
2017-02-12,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-01-17,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-02,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-01-25,44.9772995,-93.2654691
2017-01-20,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-09,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-09,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-09,44.9772995,-93.2654691
2017-02-08,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-07,44.9772995,-93.2654691
2017-01-24,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-01-23,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-01-26,44.9772995,-93.2654691
2017-02-06,44.9772995,-93.2654691
2017-01-31,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-09,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-07,44.9772995,-93.2654691
2017-01-23,44.9772995,-93.2654691
2017-02-08,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-07,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-09,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-14,44.9772995,-93.2654691
2017-02-14,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-01-26,44.9772995,-93.2654691
2017-01-31,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-01-24,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-14,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-01-25,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-02-07,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-02-03,44.9772995,-93.2654691
2017-02-07,44.9772995,-93.2654691
2017-02-09,44.9772995,-93.2654691
2017-02-03,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-02-07,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-09,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-08,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-02,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-01-26,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-01-30,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-02-03,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-02-09,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-10,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-06,44.9772995,-93.2654691
2017-01-30,44.9772995,-93.2654691
2017-02-09,44.9772995,-93.2654691
2017-02-13,44.9772995,-93.2654691
2017-02-10,47.6192355,-122.3501468
2017-02-09,47.6192355,-122.3501468
2017-02-10,47.6192355,-122.3501468
2017-02-11,47.6192355,-122.3501468
2017-02-11,47.6192355,-122.3501468
2017-02-11,47.6192355,-122.3501468
2017-02-11,47.6192355,-122.3501468
2017-02-10,47.6192355,-122.3501468
2017-02-10,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-11,42.3604823,-71.0595677
2017-02-11,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-11,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-11,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-06,42.3604823,-71.0595677
2017-02-11,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-01-23,42.3604823,-71.0595677
2017-01-23,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-01-23,42.3604823,-71.0595677
2017-01-25,42.3604823,-71.0595677
2017-02-01,42.3604823,-71.0595677
2017-02-07,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-01-25,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-01-13,42.3604823,-71.0595677
2017-01-19,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-06,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-01-25,42.3604823,-71.0595677
2017-01-31,42.3604823,-71.0595677
2017-02-06,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-06,42.3604823,-71.0595677
2017-02-11,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-06,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-07,42.3604823,-71.0595677
2017-02-06,42.3604823,-71.0595677
2017-01-31,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-07,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-07,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-01-18,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-01-31,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-06,42.3604823,-71.0595677
2017-02-02,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-11,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-01,42.3604823,-71.0595677
2017-02-02,42.3604823,-71.0595677
2017-01-27,42.3604823,-71.0595677
2017-02-02,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-01,42.3604823,-71.0595677
2017-01-19,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-01,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-01-18,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-01-25,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-01-23,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-01-30,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-01-31,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-11,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-01-31,42.3604823,-71.0595677
2017-01-24,42.3604823,-71.0595677
2017-01-20,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-01-18,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-01-27,42.3604823,-71.0595677
2017-01-26,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-01-31,42.3604823,-71.0595677
2017-02-11,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-01-31,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-07,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-06,42.3604823,-71.0595677
2017-02-01,42.3604823,-71.0595677
2017-01-24,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-01-19,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-03,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-07,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-07,42.3604823,-71.0595677
2017-01-24,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-01-30,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-11,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-02,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-01-31,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-06,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-06,42.3604823,-71.0595677
2017-02-07,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-01-17,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-01-18,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-07,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-01-29,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-11,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-01-31,42.3604823,-71.0595677
2017-02-05,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-06,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-07,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-11,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-01-20,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-01,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-02,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-03,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-02,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-11,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-03,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-01-17,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-01-24,42.3604823,-71.0595677
2017-02-11,42.3604823,-71.0595677
2017-01-30,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-07,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-01,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-03,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-01-18,42.3604823,-71.0595677
2017-01-31,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-01-20,42.3604823,-71.0595677
2017-02-03,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-07,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-12,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-02,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-01,42.3604823,-71.0595677
2017-01-25,42.3604823,-71.0595677
2017-02-06,42.3604823,-71.0595677
2017-02-08,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-09,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-01-20,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-02-10,42.3604823,-71.0595677
2017-01-27,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
2017-02-13,42.3604823,-71.0595677
